Frame,Time (Sec),Y (mm),Z (mm),Layer,MP Area,MP Eccentricity,Tmax,Row,Column,Porosity Label,Porosity Size (mm)
1367,397.7,30.97,26.01,52,1290,0.5129764301030897,1947,100,103,0,0.0
1368,397.9,32.91,26.01,52,1104,0.487895198042544,1895,100,103,0,0.0
1369,398.0,34.85,26.01,52,811,0.4523353778106035,1855,99,104,0,0.0
1370,398.2,36.78,26.01,52,563,0.432166025094431,1807,97,103,0,0.0
1371,398.3,38.72,26.01,52,1131,0.5272821580320367,1920,99,104,0,0.0
1372,398.5,40.65,26.01,52,467,0.5321293432434621,1761,96,102,0,0.0
1373,398.6,42.59,26.01,52,593,0.5021876996519329,1812,97,103,0,0.0
1374,398.8,44.53,26.01,52,521,0.4628814776986022,1809,97,104,0,0.0
1375,402.6,0.0,26.52,53,1709,0.6244110580414342,1840,102,97,0,0.0
1376,402.7,1.936,26.52,53,601,0.4002564982475765,1756,95,101,0,0.0
1377,402.9,3.872,26.52,53,536,0.4555757946018173,1750,95,101,0,0.0
1378,403.0,5.808,26.52,53,467,0.4340121733590976,1739,95,101,0,0.0
1379,403.2,7.744,26.52,53,970,0.4629159162975342,1822,99,102,0,0.0
1380,403.3,9.68,26.52,53,798,0.469207141852962,1791,100,103,0,0.0
1381,403.5,11.62,26.52,53,1057,0.579959317751487,1859,99,104,0,0.0
1382,403.6,13.55,26.52,53,938,0.3952334613114885,1851,99,104,0,0.0
1383,403.8,15.49,26.52,53,672,0.6355494644969145,1798,99,104,0,0.0
1384,404.0,17.42,26.52,53,1121,0.5866334462503513,1896,102,107,0,0.0
1385,404.1,19.36,26.52,53,928,0.3777963211886446,1840,99,106,0,0.0
1386,404.3,21.3,26.52,53,659,0.4486849984485294,1796,99,103,0,0.0
1387,404.4,23.23,26.52,53,584,0.3498040066487613,1787,100,103,0,0.0
1388,404.6,25.17,26.52,53,702,0.5649299354530837,1808,99,104,0,0.0
1389,404.7,27.1,26.52,53,689,0.370486855885023,1816,101,103,0,0.0
1390,404.9,29.04,26.52,53,671,0.4718720989048896,1807,100,103,0,0.0
1391,405.0,30.97,26.52,53,1120,0.478722347872886,1904,102,107,0,0.0
1392,405.2,32.91,26.52,53,502,0.4063567589373138,1765,99,104,0,0.0
1393,405.3,34.85,26.52,53,812,0.5311640286690357,1861,101,108,0,0.0
1394,405.5,36.78,26.52,53,314,0.5350021182496348,1724,97,103,0,0.0
1395,405.6,38.72,26.52,53,602,0.4242317355537022,1807,99,104,0,0.0
1396,405.8,40.65,26.52,53,641,0.4216616603204797,1809,97,106,0,0.0
1397,405.9,42.59,26.52,53,567,0.3482773630553749,1793,100,105,0,0.0
1398,406.1,44.53,26.52,53,819,0.5507566690930533,1876,99,106,0,0.0
1399,409.3,0.0,27.03,54,519,0.383537432608538,1732,98,96,0,0.0
1400,409.4,1.936,27.03,54,989,0.6083669875778381,1802,101,99,0,0.0
1401,409.6,3.872,27.03,54,843,0.4542877962727089,1784,100,101,0,0.0
1402,409.7,5.808,27.03,54,809,0.5462375758274842,1789,99,102,0,0.0
1403,409.9,7.744,27.03,54,891,0.5451293670055328,1814,98,103,0,0.0
1404,410.1,9.68,27.03,54,1099,0.6202939167099097,1866,99,104,0,0.0
1405,410.2,11.62,27.03,54,1185,0.2780676962782166,1854,100,103,0,0.0
1406,410.4,13.55,27.03,54,641,0.4965834802568411,1793,98,103,0,0.0
1407,410.5,15.49,27.03,54,875,0.4355483398771827,1835,101,106,0,0.0
1408,410.7,17.42,27.03,54,869,0.5041190062028529,1808,100,101,0,0.0
1409,410.8,19.36,27.03,54,405,0.4503009543666218,1732,98,103,0,0.0
1410,411.0,21.3,27.03,54,1138,0.5842379572682188,1885,100,106,0,0.0
1411,411.1,23.23,27.03,54,850,0.3589150771242665,1839,100,104,0,0.0
1412,411.3,25.17,27.03,54,984,0.5335476256205052,1861,101,106,0,0.0
1413,411.4,27.1,27.03,54,1017,0.3917973096464368,1856,102,105,0,0.0
1414,411.6,29.04,27.03,54,604,0.3939934398336639,1789,99,105,0,0.0
1415,411.7,30.97,27.03,54,463,0.3361679416869926,1754,99,104,0,0.0
1416,411.9,32.91,27.03,54,1272,0.5330306002593549,1928,100,108,0,0.0
1417,412.0,34.85,27.03,54,561,0.561526550880803,1778,97,105,0,0.0
1418,412.2,36.78,27.03,54,667,0.489429597925647,1813,99,106,0,0.0
1419,412.3,38.72,27.03,54,934,0.5536013823780526,1858,98,108,0,0.0
1420,412.5,40.65,27.03,54,518,0.4738753045370809,1783,97,108,0,0.0
1421,412.6,42.59,27.03,54,471,0.8151091656905539,1800,97,113,0,0.0
1422,416.8,0.0,27.54,55,680,0.6203952234876651,1764,98,100,0,0.0
1423,416.9,1.936,27.54,55,967,0.5167293505231116,1831,100,103,0,0.0
1424,417.1,3.872,27.54,55,836,0.4936084174400787,1812,99,103,0,0.0
1425,417.2,5.808,27.54,55,771,0.5452478062540479,1796,99,101,0,0.0
1426,417.4,7.744,27.54,55,1010,0.5749793837976251,1839,99,104,0,0.0
1427,417.5,9.68,27.54,55,743,0.5321907171616146,1801,97,103,0,0.0
1428,417.7,11.62,27.54,55,701,0.6549147736393557,1794,98,103,0,0.0
1429,417.8,13.55,27.54,55,1134,0.5253682776547913,1890,99,103,0,0.0
1430,418.0,15.49,27.54,55,544,0.5538771888106124,1779,97,103,0,0.0
1431,418.1,17.42,27.54,55,708,0.4467847836517583,1806,100,102,0,0.0
1432,418.3,19.36,27.54,55,890,0.6031071157798135,1851,98,106,0,0.0
1433,418.4,21.3,27.54,55,779,0.5327791543952114,1838,98,105,0,0.0
1434,418.6,23.23,27.54,55,1003,0.4915682510624093,1901,100,104,0,0.0
1435,418.7,25.17,27.54,55,647,0.4149519876158824,1808,99,104,0,0.0
1436,418.9,27.1,27.54,55,576,0.3753433982180274,1793,97,104,0,0.0
1437,419.0,29.04,27.54,55,607,0.6198325083971585,1789,97,104,0,0.0
1438,419.2,30.97,27.54,55,497,0.4405803820167351,1778,99,104,0,0.0
1439,419.3,32.91,27.54,55,603,0.3265576548566242,1797,100,103,0,0.0
1440,419.5,34.85,27.54,55,757,0.3139842985611419,1829,99,104,0,0.0
1441,419.7,36.78,27.54,55,501,0.5378894692838195,1773,99,104,0,0.0
1442,419.8,38.72,27.54,55,776,0.404208405452167,1869,100,108,0,0.0
1443,420.0,40.65,27.54,55,752,0.2599770279408661,1841,98,109,0,0.0
1444,420.1,42.59,27.54,55,666,0.2608508605873869,1819,100,104,0,0.0
1445,420.3,44.53,27.54,55,310,0.795501698873985,1764,99,115,1,0.9695372750642673
1446,424.4,0.0,28.05,56,799,0.439120314439983,1762,102,94,1,0.9695372750642673
1447,424.5,1.936,28.05,56,542,0.503216661300939,1731,97,97,0,0.0
1448,424.7,3.872,28.05,56,985,0.4839842891660692,1794,103,100,0,0.0
1449,424.8,5.808,28.05,56,824,0.4611313697421107,1814,100,101,0,0.0
1450,425.0,7.744,28.05,56,776,0.5151150937204247,1796,98,103,0,0.0
1451,425.1,9.68,28.05,56,244,0.4891476248356321,1698,97,103,0,0.0
1452,425.3,11.62,28.05,56,831,0.3413119557005315,1830,100,103,0,0.0
1453,425.4,13.55,28.05,56,1247,0.5247211528019672,1880,100,103,0,0.0
1454,425.6,15.49,28.05,56,836,0.5199710529506766,1832,99,104,0,0.0
1455,425.8,17.42,28.05,56,812,0.5559802678281325,1826,98,103,0,0.0
1456,425.9,19.36,28.05,56,1110,0.453503422669431,1890,100,103,0,0.0
1457,426.1,21.3,28.05,56,727,0.4254872974336893,1828,99,104,0,0.0
1458,426.2,23.23,28.05,56,801,0.5570601850398642,1829,100,103,0,0.0
1459,426.4,25.17,28.05,56,543,0.5791386260569428,1783,99,104,0,0.0
1460,426.5,27.1,28.05,56,604,0.4161807919391259,1815,99,106,0,0.0
1461,426.7,29.04,28.05,56,653,0.496896481074332,1820,100,104,0,0.0
1462,426.8,30.97,28.05,56,750,0.2710513785522888,1858,101,105,0,0.0
1463,427.0,32.91,28.05,56,630,0.36288560003178,1830,99,104,0,0.0
1464,427.1,34.85,28.05,56,620,0.3221054353853519,1820,99,104,0,0.0
1465,427.3,36.78,28.05,56,957,0.5048861966567555,1909,102,107,0,0.0
1466,427.4,38.72,28.05,56,833,0.6142953187161743,1893,100,106,0,0.0
1467,430.5,0.0,28.56,57,1512,0.5458829501557989,1817,104,98,0,0.0
1468,430.6,1.936,28.56,57,698,0.5176826636541566,1748,99,96,0,0.0
1469,430.8,3.872,28.56,57,805,0.4837380991693631,1776,101,99,0,0.0
1470,430.9,5.808,28.56,57,1458,0.4667018855761181,1889,101,103,0,0.0
1471,431.1,7.744,28.56,57,1085,0.4089460475700791,1855,99,103,0,0.0
1472,431.2,9.68,28.56,57,576,0.5578115174461421,1772,96,102,0,0.0
1473,431.4,11.62,28.56,57,589,0.5805910448486037,1779,98,103,0,0.0
1474,431.5,13.55,28.56,57,606,0.5840094484544169,1775,96,102,0,0.0
1475,431.7,15.49,28.56,57,795,0.4110774709269612,1833,99,104,0,0.0
1476,431.8,17.42,28.56,57,685,0.4374763064756629,1817,99,104,0,0.0
1477,432.0,19.36,28.56,57,987,0.6259091177925231,1872,101,103,0,0.0
1478,432.2,21.3,28.56,57,603,0.4568927945745771,1802,98,103,0,0.0
1479,432.3,23.23,28.56,57,808,0.5034785051439652,1872,99,104,0,0.0
1480,432.5,25.17,28.56,57,935,0.5512862468528705,1888,99,104,0,0.0
1481,432.6,27.1,28.56,57,963,0.5368355318830103,1896,101,103,0,0.0
1482,432.8,29.04,28.56,57,401,0.4451209833633597,1757,99,104,0,0.0
1483,432.9,30.97,28.56,57,631,0.5260995124588653,1824,99,104,0,0.0
1484,433.1,32.91,28.56,57,428,0.4271925856334943,1753,98,103,0,0.0
1485,433.2,34.85,28.56,57,912,0.4620479475029618,1882,99,106,0,0.0
1486,433.4,36.78,28.56,57,859,0.4448137853584396,1900,101,106,0,0.0
1487,433.5,38.72,28.56,57,582,0.4096299066565434,1802,98,105,0,0.0
1488,433.7,40.65,28.56,57,1273,0.610487954758224,1933,102,107,0,0.0
1489,433.8,42.59,28.56,57,636,0.4511322818315729,1831,101,106,0,0.0
1490,434.0,44.53,28.56,57,3,0.816496580927726,1642,93,123,0,0.0
1491,438.7,0.0,29.07,58,791,0.3631267947013155,1758,101,99,0,0.0
1492,438.9,1.936,29.07,58,1146,0.5173242681533342,1824,99,102,0,0.0
1493,439.0,3.872,29.07,58,1137,0.5405582401540806,1844,99,104,0,0.0
1494,439.2,5.808,29.07,58,420,0.554044770249219,1749,95,103,0,0.0
1495,439.3,7.744,29.07,58,747,0.631702105269865,1795,98,103,0,0.0
1496,439.5,9.68,29.07,58,1153,0.4404330248006262,1901,100,107,0,0.0
1497,439.6,11.62,29.07,58,1186,0.4578596488534772,1890,99,106,0,0.0
1498,439.8,13.55,29.07,58,843,0.3315827510239246,1823,99,103,0,0.0
1499,439.9,15.49,29.07,58,829,0.5404778624596771,1818,97,105,0,0.0
1500,440.1,17.42,29.07,58,1052,0.5258182862436345,1887,101,108,0,0.0
1501,440.2,19.36,29.07,58,856,0.5646796339089326,1870,97,108,0,0.0
1502,440.4,21.3,29.07,58,722,0.6451600005391236,1804,97,104,0,0.0
1503,440.5,23.23,29.07,58,555,0.551385839114519,1785,97,103,0,0.0
1504,440.7,25.17,29.07,58,639,0.6027952728783503,1819,98,103,0,0.0
1505,440.8,27.1,29.07,58,740,0.3353851205882074,1842,99,106,0,0.0
1506,441.0,29.04,29.07,58,749,0.515523861429191,1843,98,108,0,0.0
1507,441.1,30.97,29.07,58,602,0.2406955731165112,1823,99,107,0,0.0
1508,441.3,32.91,29.07,58,594,0.3156281579334325,1803,99,106,0,0.0
1509,441.5,34.85,29.07,58,620,0.513376702551005,1834,99,110,0,0.0
1510,441.6,36.78,29.07,58,715,0.8786666809710674,1889,92,133,1,0.9692802056555271
1511,445.3,0.0,29.58,59,1237,0.4634677363967885,1787,98,96,0,0.0
1512,445.4,1.936,29.58,59,606,0.5526778991748228,1735,99,98,0,0.0
1513,445.6,3.872,29.58,59,813,0.4565051300092799,1768,101,101,0,0.0
1514,445.7,5.808,29.58,59,1012,0.4857907776240005,1821,99,104,0,0.0
1515,445.9,7.744,29.58,59,1313,0.5761953816783176,1847,101,103,0,0.0
1516,446.0,9.68,29.58,59,730,0.3359690094939655,1804,100,103,0,0.0
1517,446.2,11.62,29.58,59,539,0.4771020649473117,1755,96,104,0,0.0
1518,446.3,13.55,29.58,59,919,0.4716498136057978,1825,99,104,0,0.0
1519,446.5,15.49,29.58,59,774,0.6312055149609384,1817,98,103,0,0.0
1520,446.6,17.42,29.58,59,688,0.4465473365800288,1791,98,103,0,0.0
1521,446.8,19.36,29.58,59,859,0.5294555764313383,1814,100,103,0,0.0
1522,446.9,21.3,29.58,59,481,0.5047406556316463,1750,96,104,0,0.0
1523,447.1,23.23,29.58,59,745,0.4541316087328189,1827,99,104,0,0.0
1524,447.2,25.17,29.58,59,1201,0.5174079132195892,1933,100,108,0,0.0
1525,447.4,27.1,29.58,59,957,0.5591659315267435,1888,99,106,0,0.0
1526,447.5,29.04,29.58,59,473,0.5274453198355762,1768,99,104,0,0.0
1527,447.7,30.97,29.58,59,540,0.6270497327447101,1798,99,106,0,0.0
1528,447.9,32.91,29.58,59,590,0.4380227394407696,1807,99,104,0,0.0
1529,448.0,34.85,29.58,59,448,0.5611863411136199,1766,97,105,0,0.0
1530,448.2,36.78,29.58,59,667,0.5433416530660545,1825,99,106,0,0.0
1531,448.3,38.72,29.58,59,719,0.538851598688093,1833,98,107,0,0.0
1532,448.5,40.65,29.58,59,832,0.2470703775033631,1856,100,108,0,0.0
1533,448.6,42.59,29.58,59,770,0.4248131686438678,1845,100,108,0,0.0
1534,448.8,44.53,29.58,59,516,0.2953469262665598,1794,98,108,0,0.0
1535,448.9,46.46,29.58,59,563,0.4881222517002631,1812,97,108,0,0.0
1536,449.1,48.4,29.58,59,777,0.7224677189351226,1881,99,112,0,0.0
1537,452.9,0.0,30.09,60,858,0.3268039323934787,1758,100,95,0,0.0
1538,453.0,1.936,30.09,60,592,0.4757204536833444,1748,100,101,0,0.0
1539,453.2,3.872,30.09,60,656,0.5031709144617377,1785,99,104,0,0.0
1540,453.3,5.808,30.09,60,863,0.5079913474582559,1810,99,104,0,0.0
1541,453.5,7.744,30.09,60,906,0.526240003245609,1815,102,106,0,0.0
1542,453.6,9.68,30.09,60,528,0.3760707073907621,1765,99,104,0,0.0
1543,453.8,11.62,30.09,60,700,0.4021298925046529,1811,100,103,0,0.0
1544,454.0,13.55,30.09,60,679,0.1866555076765755,1800,99,106,0,0.0
1545,454.1,15.49,30.09,60,792,0.4560932287872083,1842,99,106,0,0.0
1546,454.3,17.42,30.09,60,374,0.3704537934021182,1733,99,104,0,0.0
1547,454.4,19.36,30.09,60,984,0.4508676893735215,1873,101,106,0,0.0
1548,454.6,21.3,30.09,60,643,0.3400727871663737,1804,99,104,0,0.0
1549,454.7,23.23,30.09,60,778,0.4558643869246924,1855,98,108,0,0.0
1550,454.9,25.17,30.09,60,553,0.3651312082509914,1788,97,104,0,0.0
1551,455.0,27.1,30.09,60,978,0.3858244998853588,1868,101,106,0,0.0
1552,455.2,29.04,30.09,60,719,0.3845150798117046,1809,99,104,0,0.0
1553,455.3,30.97,30.09,60,317,0.3901693195989589,1722,97,103,0,0.0
1554,455.5,32.91,30.09,60,644,0.424276787826777,1834,99,104,0,0.0
1555,455.6,34.85,30.09,60,774,0.4622652806608554,1865,97,108,0,0.0
1556,455.8,36.78,30.09,60,732,0.2721807003244032,1827,99,104,0,0.0
1557,455.9,38.72,30.09,60,668,0.3933585927450864,1832,96,104,0,0.0
1558,456.1,40.65,30.09,60,483,0.4160099378038837,1770,98,104,0,0.0
1559,456.2,42.59,30.09,60,992,0.516184668752898,1933,98,107,0,0.0
1560,456.4,44.53,30.09,60,805,0.4096343660361582,1870,99,106,0,0.0
1561,456.5,46.46,30.09,60,704,0.5529892828250822,1837,98,103,0,0.0
1562,456.7,48.4,30.09,60,654,0.3850412844087697,1843,97,106,0,0.0
1563,456.8,50.33,30.09,60,607,0.330432557194084,1805,98,106,0,0.0
1564,457.0,52.27,30.09,60,744,0.6043154526993412,1874,98,110,0,0.0
